id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
631811,UKR-2026-1-14117-1241,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,1 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,1 May 2026,Russo-Ukrainian Warspotting,1,Arkhangel’skoye village,"Arkhangelskoe, Shebekino raion",Belgorod oblast,Shebekinskiy raion,50.353491,36.781760,POINT (36.78176 50.353491),202034,Russia (Soviet Union),365,Europe,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,3,0,0,0,3,5,1,365,369
629928,UKR-2026-1-14117-1053,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-02,A civilian was killed in a drone attack in a village in the Bryansk region.""",Unified news feed,2026-05-02,A civilian was killed in a drone attack in a village in the Bryansk region.,Russia (regional Governor Alexander Bogomaz),1,Belaya Beryozka village,village of Belaya Berezka in the Trubchevsky District of the Bryansk Region,Bryansk oblast,Trubchevsky rayon,52.379708,33.482754,POINT (33.482754 52.379708),204907,Russia (Soviet Union),365,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
629937,UKR-2026-1-14117-1054,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""ITAR-TASS,2026-05-02,The Governor of the Moscow Region reported the destruction of six drones and the suppression of one by electronic warfare systems. A 77-year-old man died in the Volokolamsk District."";""ITAR-TASS,2026-05-02,A 77-year-old man died in the village of Chernevo near Volokolamsk after a drone attack, the governor said.""",Unified news feed;Unified news feed,2026-05-02;2026-05-02,"The Governor of the Moscow Region reported the destruction of six drones and the suppression of one by electronic warfare systems. A 77-year-old man died in the Volokolamsk District.;A 77-year-old man died in the village of Chernevo near Volokolamsk after a drone attack, the governor said.",Russia (Governor of the Moscow Region),1,Chernevo village,"village of Chernevo , Volokolamsk District.",Moscow oblast,Volokolamskiy rayon,55.879280,35.723490,POINT (35.72349 55.87928),209952,Russia (Soviet Union),365,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
629940,UKR-2026-1-14117-1056,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-03,Two civilians were killed and one was wounded as a result of a Ukrainian Armed Forces attack using a drone in the Belgorod region, says the governor.""",Unified news feed,2026-05-03,"Two civilians were killed and one was wounded as a result of a Ukrainian Armed Forces attack using a drone in the Belgorod region, says the governor.",Russia (governor),4,Belgorod oblast,Belgorod region,Belgorod oblast,,50.750000,37.500000,POINT (37.5 50.75),202756,Russia (Soviet Union),365,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,2,0,2,2,2,365,369
629942,UKR-2026-1-14117-1058,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,3,"""ITAR-TASS,2026-05-04,A civilian was killed and seven others were wounded in the Belgorod region as a result of Ukrainian Armed Forces strikes."";""ITAR-TASS,2026-05-04,A civilian was killed and seven others were wounded in the Belgorod region as a result of Ukrainian Armed Forces strikes."";""ITAR-TASS,2026-05-05,In the Belgorod region, as a result of attacks by the Ukrainian Armed Forces , a civilian was killed and more than 10 were injured in one day.""",Unified news feed;Unified news feed;Unified news feed,2026-05-04;2026-05-04;2026-05-05,"A civilian was killed and seven others were wounded in the Belgorod region as a result of Ukrainian Armed Forces strikes.;A civilian was killed and seven others were wounded in the Belgorod region as a result of Ukrainian Armed Forces strikes.;In the Belgorod region, as a result of attacks by the Ukrainian Armed Forces , a civilian was killed and more than 10 were injured in one day.",Russia (Governor Vyacheslav Gladkov),1,Batratskaya Dacha village,"Belgorod region, Shebekinsky District, village of Batratskaya Dacha",Belgorod oblast,Shebekinskiy raion,50.568340,36.826650,POINT (36.82665 50.56834),202754,Russia (Soviet Union),365,Europe,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0,1,0,1,1,1,365,369
631825,UKR-2026-1-14117-1251,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,4 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,4 May 2026,Russo-Ukrainian Warspotting,3,Shebekinskiy raion,Shebekino raion,Belgorod oblast,Shebekinskiy raion,50.500000,37.000000,POINT (37 50.5),202755,Russia (Soviet Union),365,Europe,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,1,0,0,0,1,1,1,365,369
631826,UKR-2026-1-14117-1252,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,4 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,4 May 2026,Russo-Ukrainian Warspotting,4,Belgorod oblast,Belgorod oblast,Belgorod oblast,,50.750000,37.500000,POINT (37.5 50.75),202756,Russia (Soviet Union),365,Europe,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,1,0,0,0,1,1,1,365,369
629952,UKR-2026-1-14117-1067,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-11,One person was killed and three were injured as a result of attacks by the Ukrainian Armed Forces in the Belgorod region.""",Unified news feed,2026-05-11,One person was killed and three were injured as a result of attacks by the Ukrainian Armed Forces in the Belgorod region.,Russia (Governor Vyacheslav Gladkov),1,Voznesenovka village,"village of Voznesenovka, Belgorod region",Belgorod oblast,Shebekinskiy raion,50.419800,37.031300,POINT (37.0313 50.4198),202035,Russia (Soviet Union),365,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
629957,UKR-2026-1-14117-1070,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-12,In the Belgorod region, two civilians were killed and eight more were wounded in attacks by the Ukrainian Armed Forces in the past 24 hours.""",Unified news feed,2026-05-12,"In the Belgorod region, two civilians were killed and eight more were wounded in attacks by the Ukrainian Armed Forces in the past 24 hours.",Russia (regional task force),3,Shebekinskiy raion,"Belgorod region, Shebekinsky District",Belgorod oblast,Shebekinskiy raion,50.500000,37.000000,POINT (37 50.5),202755,Russia (Soviet Union),365,Europe,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,1,0,1,1,1,365,369
629956,UKR-2026-1-14117-1071,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-12,In the Belgorod region, two civilians were killed and eight more were wounded in attacks by the Ukrainian Armed Forces in the past 24 hours.""",Unified news feed,2026-05-12,"In the Belgorod region, two civilians were killed and eight more were wounded in attacks by the Ukrainian Armed Forces in the past 24 hours.",Russia (regional task force),1,Novaya Nelidovka village,"Belgorod region, village of Novaya Nelidovka in the Belgorod District",Belgorod oblast,Belgorodsky raion,50.448730,36.516620,POINT (36.51662 50.44873),202034,Russia (Soviet Union),365,Europe,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,1,0,1,1,1,365,369
629962,UKR-2026-1-14117-1075,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-14,One person was killed and three were wounded as a result of attacks by the Ukrainian Armed Forces in the Belgorod region.""",Unified news feed,2026-05-14,One person was killed and three were wounded as a result of attacks by the Ukrainian Armed Forces in the Belgorod region.,Russia (regional task force),1,Golovchino village,village of Golovchino in the Graivoronsky District,Belgorod oblast,Grayvoronsky raion,50.534100,35.797000,POINT (35.797 50.5341),202752,Russia (Soviet Union),365,Europe,1,1,2026-05-14 00:00:00.000,2026-05-14 00:00:00.000,0,0,1,0,1,1,1,365,369
631980,UKR-2026-1-14117-1333,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-17,24 May 2026""",Russo-Ukrainian Warspotting,2026-06-17,24 May 2026,Russo-Ukrainian Warspotting,4,Kursk oblast,Kursk oblast,Kursk oblast,,51.500000,36.000000,POINT (36 51.5),204193,Russia (Soviet Union),365,Europe,1,1,2026-05-24 00:00:00.000,2026-05-24 00:00:00.000,6,0,0,0,6,6,1,365,369
631894,UKR-2026-1-18956-2,2026,false,Check,1,,399,Russia (Soviet Union): Government,18956,18956,Government of Russia (Soviet Union) - Black Spark,57,57,Government of Russia (Soviet Union),,9934,Black Spark,2,"""Russo-Ukrainian Warspotting,2026-06-17,15 May 2026"";""Black Spark,2026-05-15,❌The Black Spark destroyed a shadow oil fleet security ship.❌""",Russo-Ukrainian Warspotting;Black Spark,2026-06-17;2026-05-15,15 May 2026;❌The Black Spark destroyed a shadow oil fleet security ship.❌,Russo-Ukrainian Warspotting; Black Spark,1,Kaspiysk town,"naval base in Kaspiysk, Dagestan",Dagestan republic,Kaspiysk municipality,42.881389,47.639167,POINT (47.639167 42.881389),191256,Russia (Soviet Union),365,Europe,1,1,2026-05-15 00:00:00.000,2026-05-15 00:00:00.000,29,0,0,0,29,36,1,365,
629947,UKR-2026-1-14117-1063,2026,true,Check geography,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-05,More than 30 Russian citizens, including two children, were killed in a week by Ukrainian Armed Forces strikes, according to Miroshnik.""",Unified news feed,2026-05-05,"More than 30 Russian citizens, including two children, were killed in a week by Ukrainian Armed Forces strikes, according to Miroshnik.","Russia (Ambassador-at-Large of the Russian Foreign Ministry, Rodion Miroshnik)",6,Ukraine,Russia and Russian-controlled territories in Ukraine,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,2,3,2026-04-29 00:00:00.000,2026-05-05 00:00:00.000,0,0,0,0,0,18,0,365,369
629878,UKR-2026-1-14117-1014,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-01,At the front - 114 combat clashes, the enemy launched 53 air strikes""",Ukrinform,2026-05-01,"At the front - 114 combat clashes, the enemy launched 53 air strikes",Ukraine ( General Staff of the Armed Forces of Ukraine ),5,Pokrovsk direction,"Pokrovsk direction, the enemy launched 24 attacks. The occupiers tried to advance in the areas of the settlements of Sofiivka, Vilne, Dorozhne, Nove Shakhove, Rodynske, Myrnograd, Novooleksandrivka, Pokrovsk, Udachne, Muravka, Molodetske, Hryshyne, and Novopavlivka",,,48.238428,37.043469,POINT (37.043469 48.238428),199155,Ukraine,369,Europe,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,2,0,0,0,2,71,2,365,369
629792,UKR-2026-1-14117-951,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-01,One person died and five others were injured in the Kherson region during the day due to Russian shelling""",Ukrinform,2026-05-01,One person died and five others were injured in the Kherson region during the day due to Russian shelling,Ukraine (Kherson Regional Prosecutor's Office ),1,Kherson town,Kherson,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,0,0,1,0,1,1,1,365,369
631813,UKR-2026-1-14117-1242,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,1 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,1 May 2026,Russo-Ukrainian Warspotting,4,Donetsk oblast,Donetsk oblast,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,3,0,0,0,3,6,1,365,369
632018,UKR-2026-1-14117-1367,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Poteru,2026-06-17,Russia's losses in the war 01.05.2026 - 31.05.2026""",Poteru,2026-06-17,Russia's losses in the war 01.05.2026 - 31.05.2026,Poteru,6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,2,4,2026-05-01 00:00:00.000,2026-05-31 00:00:00.000,6109,0,0,0,6109,4393,6109,365,369
630042,UKR-2026-1-14117-1088,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,In Sumy region, one person died and 18 others were injured in the past 24 hours due to Russian shelling""",Ukrinform,2026-05-03,"In Sumy region, one person died and 18 others were injured in the past 24 hours due to Russian shelling","Ukraine (head of the Sumy OVA, Oleg Hrygorov)",2,Krasnopillya village,"Krasnopil community, Sumy",Sumy oblast,Sumy raion,50.774580,35.259650,POINT (35.25965 50.77458),202751,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
629943,UKR-2026-1-14117-1061,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-04,Two people were killed and 11 wounded in the Kherson region over the weekend due to attacks by the Ukrainian Armed Forces.""",Unified news feed,2026-05-04,Two people were killed and 11 wounded in the Kherson region over the weekend due to attacks by the Ukrainian Armed Forces.,Russia (Governor Volodymyr Saldo),1,Velyki Kopani village,Velyki Kopani,Kherson oblast,Kherson raion,46.488180,32.973480,POINT (32.97348 46.48818),196266,Ukraine,369,Europe,1,2,2026-05-02 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
629944,UKR-2026-1-14117-1060,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-04,Two people were killed and 11 wounded in the Kherson region over the weekend due to attacks by the Ukrainian Armed Forces.""",Unified news feed,2026-05-04,Two people were killed and 11 wounded in the Kherson region over the weekend due to attacks by the Ukrainian Armed Forces.,Russia (Governor Volodymyr Saldo),1,Oleshky village,Oleshky,Kherson oblast,Kherson raion,46.618259,32.710731,POINT (32.710731 46.618259),196986,Ukraine,369,Europe,1,2,2026-05-02 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
629941,UKR-2026-1-14117-1057,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""ITAR-TASS,2026-05-03,The DPR recorded 14 attacks by the Ukrainian Armed Forces in the past 24 hours, killing two people."";""ITAR-TASS,2026-05-03,A married couple was killed and another person was injured during an attack on Horlivka by the Ukrainian Armed Forces.""",Unified news feed;Unified news feed,2026-05-03;2026-05-03,"The DPR recorded 14 attacks by the Ukrainian Armed Forces in the past 24 hours, killing two people.;A married couple was killed and another person was injured during an attack on Horlivka by the Ukrainian Armed Forces.",Russia (Ukrainian War Crimes Documentation Department of the DPR Head of State and Government.),1,Horlivka town,"DPR, Kalininsky district of Horlivka",Donetsk oblast,Horlivka raion,48.300000,38.050000,POINT (38.05 48.3),199157,Ukraine,369,Europe,2,2,2026-05-02 00:00:00.000,2026-05-03 00:00:00.000,0,0,2,0,2,2,2,365,369
630046,UKR-2026-1-14117-1090,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,Russians shelled Donetsk region 25 times in a day: two dead , nine more wounded""",Ukrinform,2026-05-03,"Russians shelled Donetsk region 25 times in a day: two dead , nine more wounded","Ukraine (head of the Donetsk OVA, Vadym Filashkin)",1,Dobropillya town,"Dobropillya, pokrovsk district",Donetsk oblast,Pokrovsk raion,48.461470,37.085240,POINT (37.08524 48.46147),199155,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
630047,UKR-2026-1-14117-1091,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,Russians shelled Donetsk region 25 times in a day: two dead , nine more wounded""",Ukrinform,2026-05-03,"Russians shelled Donetsk region 25 times in a day: two dead , nine more wounded","Ukraine ( head of the Donetsk OVA, Vadym Filashkin)",1,Mykolaivka village (Mykolaivska hromada),"Mykolaivka, kramtorsk district",Donetsk oblast,Kramatorsk raion,48.853912,37.776629,POINT (37.776629 48.853912),199876,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
630035,UKR-2026-1-14117-1085,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-02,In Zaporizhia, the enemy struck Tavriyske with guided bombs, killing a woman""",Ukrinform,2026-05-02,"In Zaporizhia, the enemy struck Tavriyske with guided bombs, killing a woman",Ukraine (the Zaporizhzhia OVA.),1,Tavryiske village,Tavriyske Zaporizhia district,Zaporizhzhya oblast,Zaporizhzhia raion,47.657894,35.692445,POINT (35.692445 47.657894),198432,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
630032,UKR-2026-1-14117-1084,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-02,In Kherson, the enemy attacked a minibus - two killed , seven injured""",Ukrinform,2026-05-02,"In Kherson, the enemy attacked a minibus - two killed , seven injured",Ukraine (Kherson MBA),1,Kherson town,"Dnipro district, Kherson town",Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,2,0,2,2,2,365,369
630037,UKR-2026-1-14117-1086,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-02,Russians hit Zaporizhia district with KABs, one dead , two wounded""",Ukrinform,2026-05-02,"Russians hit Zaporizhia district with KABs, one dead , two wounded",Ukraine (head of the Zaporizhzhia OVA Ivan Fedorov),1,Novooleksandrivka village,"Novooleksandrivka, Zaporizhia district",Zaporizhzhya oblast,Zaporizhzhia raion,47.753000,35.364530,POINT (35.36453 47.753),198431,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,1,0,1,1,1,365,369
629964,UKR-2026-1-14117-1076,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-02,There have been 116 clashes on the front since the beginning of the day, the hottest being the Pokrovsky direction.""",Ukrinform,2026-05-02,"There have been 116 clashes on the front since the beginning of the day, the hottest being the Pokrovsky direction.",Ukraine (General Staff of the Armed Forces of Ukraine),2,Pokrovsk town,"Pokrovsk direction, Bilytske, Nove Shakhove, Rodynske, Novooleksandrivka, Udachne, Pokrovsk, Kotlyne, Muravka, and Molodetske",Donetsk oblast,Pokrovsk raion,48.279112,37.177579,POINT (37.177579 48.279112),199155,Ukraine,369,Europe,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,2,0,0,0,2,54,2,365,369
629967,UKR-2026-1-14117-1077,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,At the front - 122 clashes, the Armed Forces of Ukraine neutralized over 90 occupiers in the Pokrov direction""",Ukrinform,2026-05-03,"At the front - 122 clashes, the Armed Forces of Ukraine neutralized over 90 occupiers in the Pokrov direction",Ukraine (General Staff of the Armed Forces of Ukraine),2,Udachne village,"Pokrovsk direction, Bilytske, Dorozhne, Rodynske, Pokrovsk, Hryshyne, Kotlyne, Udachne, Molodetske, Novopavlivka",Donetsk oblast,Pokrovsk raion,48.238839,36.989419,POINT (36.989419 48.238839),199154,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,2,0,0,0,2,66,2,365,369
630049,UKR-2026-1-14117-1092,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,Student dies in Dnipro dormitory rocket attack""",Ukrinform,2026-05-03,Student dies in Dnipro dormitory rocket attack,Volunteer Timofiy Kucher,1,Dnipro town,Dnipro,Dnipropetrovsk oblast,Dnipro raion,48.468196,35.028785,POINT (35.028785 48.468196),199151,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
630041,UKR-2026-1-14117-1087,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,In Kherson this morning, the enemy hit a civilian car, one person was killed and one was wounded""",Ukrinform,2026-05-03,"In Kherson this morning, the enemy hit a civilian car, one person was killed and one was wounded","Ukraine (Kherson OVA, Oleksandr Prokudin)",1,Kherson town,Kherson,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
629939,UKR-2026-1-14117-1055,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2026-05-03,A teenager was killed in Kamenka-Dniprovska during an attack by the Ukrainian Armed Forces, according to Balitsky.""",Unified news feed,2026-05-03,"A teenager was killed in Kamenka-Dniprovska during an attack by the Ukrainian Armed Forces, according to Balitsky.",Russia (regional governor Yevhen Balitsky),1,Kamyanka-Dniprovska town,on a road in Kamenka-Dniprovska,Zaporizhzhya oblast,Vasylivka raion,47.496290,34.410260,POINT (34.41026 47.49629),197709,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
630044,UKR-2026-1-14117-1089,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-03,Two dead and five injured in attack on port infrastructure in Odessa region""",Ukrinform,2026-05-03,Two dead and five injured in attack on port infrastructure in Odessa region,"Ukraine ( head of the Odessa Oblast Independent Electoral Commission, Oleh Kiper)",4,Odessa oblast,Odessa oblast,Odessa oblast,,46.457700,30.748400,POINT (30.7484 46.4577),196262,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,2,0,2,2,2,365,369
630080,UKR-2026-1-14117-1093,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2026-05-04,Russians killed one Donetsk resident and wounded four more in a day""",Ukrinform,2026-05-04,Russians killed one Donetsk resident and wounded four more in a day,"Ukraine (head of the Donetsk Regional State Administration, Vadym Filashkin)",1,Oleksiievo-Druzhkivka village,Oleksiyevo-Druzhkivka,Donetsk oblast,Kramatorsk raion,48.579090,37.609410,POINT (37.60941 48.57909),199876,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,1,0,1,1,1,365,369
631814,UKR-2026-1-14117-1244,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,3 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,3 May 2026,Russo-Ukrainian Warspotting,2,Kolodiazi village,"Kolodiazi, Kramatorsk raion",Donetsk oblast,Kramatorsk raion,49.084720,37.887730,POINT (37.88773 49.08472),200596,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,1,0,0,0,1,3,0,365,369
631816,UKR-2026-1-14117-1245,2026,true,Clear,1,,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2026-06-16,3 May 2026""",Russo-Ukrainian Warspotting,2026-06-16,3 May 2026,Russo-Ukrainian Warspotting,4,Kherson oblast,Kherson oblast,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,1,0,0,0,1,1,1,365,369
